title,author,img_url,series_name,series_position,description,publishedDate,averageRating,pageCount,categories,publisher,language,previewLink,infoLink,isbn_10,isbn_13
The Paris Apartment,Lucy Foley,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1645550948i/58468990.jpg,,,"The New York Times Best Seller! Now with an excerpt of Michelle's new book, I'll See You in Paris! Bienvenue à Paris! When April Vogt's boss tells her about an apartment in the ninth arrondissement that has been discovered after being shuttered for the past seventy years, the Sotheby's continental furniture specialist does not hear the words ""dust"" or ""rats"" or ""decrepit."" She hears Paris. She hears escape. Once in France, April quickly learns the apartment is not merely some rich hoarder's repository. Beneath the cobwebs and stale perfumed air is a goldmine, and not because of the actual gold (or painted ostrich eggs or mounted rhinoceros horns or bronze bathtub). First, there's a portrait by one of the masters of the Belle Epoque, Giovanni Boldini. And then there are letters and journals written by the very woman in the painting, Marthe de Florian. These documents reveal that she was more than a renowned courtesan with enviable decolletage. Suddenly April's quest is no longer about the bureaux plats and Louis-style armchairs that will fetch millions at auction. It's about discovering the story behind this charismatic woman. It's about discovering two women, actually. With the help of a salty (and annoyingly sexy) Parisian solicitor and the courtesan's private diaries, April tries to uncover the many secrets buried in the apartment. As she digs into Marthe's life, April can't help but take a deeper look into her own. Having left behind in the States a cheating husband, a family crisis about to erupt, and a career she's been using as the crutch to simply get by, she feels compelled to sort out her own life too. When the things she left bubbling back home begin to boil over, and Parisian delicacies beyond flaky pâtisseries tempt her better judgment, April knows that both she and Marthe deserve happy finales. Whether accompanied by croissants or champagne, this delectable debut novel depicts the Paris of the Belle Epoque and the present day with vibrant and stunning allure. Based on historical events, Michelle Gable's A Paris Apartment will entertain and inspire, as readers embrace the struggles and successes of two very unforgettable women.",2014-04-22,0,385,Fiction,Macmillan,en,http://books.google.co.in/books?id=Bc5nAgAAQBAJ&printsec=frontcover&dq=The+Paris+Apartment+Lucy+Foley&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=Bc5nAgAAQBAJ&source=gbs_api,1466849622,9781466849624
The Woman in the Window,A.J. Finn,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1528225499i/40389527.jpg,,,"Now a major film on Netflix starring Amy Adams, Gary Oldman and Julianne Moore OVER 5 MILLION COPIES SOLD! THE NUMBER ONE SUNDAY TIMES BESTSELLER",2018-01-02,3,411,Fiction,HarperCollins,en,http://books.google.co.in/books?id=Mg9ADwAAQBAJ&printsec=frontcover&dq=The+Woman+in+the+Window+A.J.+Finn&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=Mg9ADwAAQBAJ&source=gbs_api,0008292736,9780008292737
Twenty Years Later,Charlie Donlea,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1632079606i/57645345.jpg,,,"“Excellent…Donlea tells a propulsive tale.” —The New York Times Fans of Verity by Colleen Hoover won’t want to miss this thrilling suspense novel from the #1 internationally bestselling author of The Girl Who Was Taken! Hiding her own dark past in plain sight, a TV reporter is determined to uncover the truth behind a gruesome murder decades after the investigation was abandoned. But TWENTY YEARS LATER, to understand the present, you need to listen to the past… The New York Times Best Thrillers This Season | E! NewsRecommended Books | OverdriveBiggest Books of the Month Avery Mason, host of American Events, knows the subjects that grab a TV audience’s attention. Her latest story—a murder mystery laced with kinky sex, tragedy, and betrayal—is guaranteed to be ratings gold. New DNA technology has allowed the New York medical examiner’s office to make its first successful identification of a 9/11 victim in years. The twist: the victim, Victoria Ford, had been accused of the gruesome murder of her married lover. In a chilling last phone call to her sister, Victoria begged her to prove her innocence. Emma Kind has waited twenty years to put her sister to rest, but closure won’t be complete until she can clear Victoria’s name. Alone she’s had no luck, but she’s convinced that Avery’s connections and fame will help. Avery, hoping to negotiate a more lucrative network contract, goes into investigative overdrive. Victoria had been having an affair with a successful novelist, found hanging from the balcony of his Catskills mansion. The rope, the bedroom, and the entire crime scene was covered in Victoria’s DNA. But the twisted puzzle of Victoria’s private life is just the beginning. And what Avery doesn't realize is that there are other players in the game who are interested in Avery’s own secret past—one she has kept hidden from both the network executives and her television audience. A secret she thought was dead and buried . . . Accused of a brutal murder, Victoria Ford made a final chilling call from the North Tower on the morning of 9/11. Twenty years ago, no one listened. Today, you will. “Breathtaking pacing and clever plot twists.” —Publishers Weekly “An entertaining thriller…surprises lurking around every corner.” —Kirkus Reviews “A superb storyteller.” —Robert Dugoni, New York Timesbestselling author",2021-12-28,3,370,Fiction,Kensington Books,en,http://books.google.co.in/books?id=xSInEAAAQBAJ&printsec=frontcover&dq=Twenty+Years+Later+Charlie+Donlea&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=xSInEAAAQBAJ&dq=Twenty+Years+Later+Charlie+Donlea&hl=&source=gbs_api,1496727207,9781496727206
Lock Every Door,Riley Sager,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540938359i/41837243.jpg,,,"THE INSTANT NEW YORK TIMES BESTSELLER “Looking for a suspense novel that will keep you up until way past midnight? Look no further than Lock Every Door, by Riley Sager.”—Stephen King No visitors. No nights spent elsewhere. No disturbing the rich and famous residents. These are the rules for Jules Larsen’s new job apartment sitting at the Bartholomew, one of Manhattan’s most high-profile buildings. Recently heartbroken—and just plain broke—Jules is taken in by the splendor and accepts the terms, ready to leave her past life behind. As she gets to know the occupants and staff, Jules is drawn to fellow apartment sitter Ingrid, who reminds her so much of the sister she lost eight years ago. When Ingrid confides that the Bartholomew has a dark history hidden beneath its gleaming façade, Jules brushes it off as a harmless ghost story—until the next day when Ingrid seemingly vanishes. Searching for the truth, Jules digs deeper into the Bartholomew’s sordid past. But by uncovering the secrets within its walls, Jules exposes herself to untold terrors. Because once you’re in, the Bartholomew doesn’t want you to leave....",2019-07-02,5,386,Fiction,Penguin,en,http://books.google.co.in/books?id=pLNzDwAAQBAJ&dq=Lock+Every+Door+Riley+Sager&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=pLNzDwAAQBAJ&dq=Lock+Every+Door+Riley+Sager&hl=&source=gbs_api,1524745154,9781524745158
Final Girls,Riley Sager,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1496658340i/32796253.jpg,,,"THE NATIONAL AND INTERNATIONAL BESTSELLER “If you liked Gone Girl, you’ll like this.”—Stephen King Ten years ago, six friends went on vacation. One made it out alive…. In that instant, college student Quincy Carpenter became a member of a very exclusive club—a group of survivors the press dubbed “The Final Girls”: Lisa, who lost nine sorority sisters to a college dropout's knife; Sam, who endured the Sack Man during her shift at the Nightlight Inn; and now Quincy, who ran bleeding through the woods to escape the massacre at Pine Cottage. Despite the media's attempts, the three girls have never met. Now, Quincy is doing well—maybe even great, thanks to her Xanax prescription. She has a caring almost-fiancé; a popular baking blog; a beautiful apartment; and a therapeutic presence in Coop, the police officer who saved her life. Her mind won’t let her recall the events of that night; the past is in the past…until the first Final Girl is found dead in her bathtub and the second Final Girl appears on Quincy's doorstep. Blowing through Quincy's life like a hurricane, Sam seems intent on making her relive the trauma of her ordeal. When disturbing details about Lisa's death emerge, Quincy desperately tries to unravel Sam's truths from her lies while evading both the police and bloodthirsty reporters. Quincy knows that in order to survive she has to remember what really happened at Pine Cottage. Because the only thing worse than being a Final Girl is being a dead one. WINNER OF THE 2018 INTERNATIONAL THRILLER WRITERS AWARD FOR BEST HARDCOVER NOVEL",2018-01-23,4,369,Fiction,Penguin,en,http://books.google.co.in/books?id=i4xEDwAAQBAJ&dq=Final+Girls+Riley+Sager&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=i4xEDwAAQBAJ&dq=Final+Girls+Riley+Sager&hl=&source=gbs_api,1101985380,9781101985380
Carrie,Stephen        King,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1166254258i/10592.jpg,,,"#1 NEW YORK TIMES BESTSELLER • 50TH ANNIVERSARY EDITION WITH A NEW INTRODUCTION BY MARGARET ATWOOD • Stephen King's legendary debut, the bestselling smash hit that put him on the map as one of America's favorite writers • In a world where bullies rule, one girl holds a secret power. Unpopular and tormented, Carrie White's life takes a terrifying turn when her hidden abilities become a weapon of horror. ""Stephen King’s first novel changed the trajectory of horror fiction forever. Fifty years later, authors say it’s still challenging and guiding the genre."" —Esquire “A master storyteller.” —The Los Angeles Times • “Guaranteed to chill you.” —The New York Times • ""Gory and horrifying. . . . You can't put it down."" —Chicago Tribune Unpopular at school and subjected to her mother's religious fanaticism at home, Carrie White does not have it easy. But while she may be picked on by her classmates, she has a gift she's kept secret since she was a little girl: she can move things with her mind. Doors lock. Candles fall. Her ability has been both a power and a problem. And when she finds herself the recipient of a sudden act of kindness, Carrie feels like she's finally been given a chance to be normal. She hopes that the nightmare of her classmates' vicious taunts is over . . . but an unexpected and cruel prank turns her gift into a weapon of horror so destructive that the town may never recover.",2011-08-30,4,321,Fiction,Vintage,en,http://books.google.co.in/books?id=TA5X7-sC54AC&dq=Carrie+Stephen++++++++King&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=TA5X7-sC54AC&dq=Carrie+Stephen++++++++King&hl=&source=gbs_api,0307743667,9780307743664
"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",Michael    Connelly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344265342i/32508.jpg,,,"Go back to where it all began for LAPD detective Harry Bosch, star of Amazon Prime's Bosch, in his first case The Black Echo - a gripping, action-packed thriller. LAPD detective Harry Bosch is a loner and a nighthawk. One Sunday he gets a call-out on his pager. A body has been found in a drainage tunnel off Mulholland Drive, Hollywood. At first sight, it looks like a routine drugs overdose case, but the one new puncture wound amid the scars of old tracks leaves Bosch unconvinced. To make matters worse, Harry Bosch recognises the victim. Billy Meadows was a fellow 'tunnel rat' in Vietnam, running against the VC and the fear they all used to call the Black Echo. Bosch believes he let down Billy Meadows once before, so now he is determined to bring the killer to justice.",2012-07-19,0,491,Fiction,Hachette UK,en,"http://books.google.co.in/books?id=6Y1wFSv96EsC&printsec=frontcover&dq=The+Black+Echo+(Harry+Bosch,+%231%3B+Harry+Bosch+Universe,+%231)+Michael++++Connelly&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=6Y1wFSv96EsC&source=gbs_api,1409109259,9781409109259
No Exit,Taylor  Adams,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1498539883i/35522836.jpg,,,"Soon to be a Hulu original film: a fast-paced, edge-of-your-seat thriller about a determined young woman who struggles to save a kidnapped child while trapped in a blizzard--and who must unmask and outwit a deviously twisted psychopath before it's too late. A kidnapped little girl locked in a stranger's van. No help for miles. What would you do? On her way to Utah to see her dying mother, college student Darby Thorne gets caught in a fierce blizzard in the mountains of Colorado. With the roads impassable, she's forced to wait out the storm at a remote highway rest stop. Inside are some vending machines, a coffee maker, and four complete strangers. Desperate to find a signal to call home, Darby goes back out into the storm . . . and makes a horrifying discovery. In the back of the van parked next to her car, a little girl is locked in an animal crate. Who is the child? Why has she been taken? And how can Darby save her? There is no cell phone reception, no telephone, and no way out. One of her fellow travelers is a kidnapper. But which one? Trapped in an increasingly dangerous situation, with a child's life and her own on the line, Darby must find a way to break the girl out of the van and escape. But who can she trust? With exquisitely controlled pacing, Taylor Adams diabolically ratchets up the tension with every page. Full of terrifying twists and hairpin turns, No Exit will have you on the edge of your seat and leave you breathless.",2022-02-22,0,352,Fiction,William Morrow Paperbacks,en,http://books.google.co.in/books?id=q5u-zgEACAAJ&dq=No+Exit+Taylor++Adams&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=q5u-zgEACAAJ&dq=No+Exit+Taylor++Adams&hl=&source=gbs_api,0063254476,9780063254473
"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1564517337i/43822820.jpg,,,"'Really good, gripping. I couldn't bear for it to finish... I don't want to move onto the next book too soon as it feels like a betrayal.' OLIVIA COLMAN 'I swear I didn't breathe the whole time I was reading it. Gripping, pacy, brilliantly twisty.' CLARE MACKINTOSH 'A twisty and engrossing story of betrayal and redemption.' IAN RANKIN ____________________ FROM THE #1 BESTSELLING AUTHOR OF INVISIBLE GIRL In a large house in London's fashionable Chelsea, a baby is awake in her cot. Well-fed and cared for, she is happily waiting for someone to pick her up. In the kitchen lie three decomposing corpses. Close to them is a hastily scrawled note. They've been dead for several days. Who has been looking after the baby? And where did they go? Two entangled families. A house with the darkest of secrets. A compulsive thriller from Lisa Jewell. ____________________ 'Rich, dark and intricately twisted, this enthralling whodunnit mixes family saga with domestic noir to brilliantly chilling effect.' RUTH WARE 'You don't read a Lisa Jewell book, you fall into it. It takes huge talent to establish a whole world in the turn of two pages.' ERIN KELLY 'Creepy, intricate and utterly immersive- an excellent holiday read.' GUARDIAN 'I had an unrelentingly pleasurable and thrilling for-God's-sake-tell-me-what-happened sensation in my stomach for the entire read ... Stupendous!' RUTH JONES 'Absolutely brilliant. Great characterisation, a fascinating and dark set up and a great conclusion. She's always great but this is next level stuff.' SARAH PINBOROUGH 'Few writers of psychological suspense devise such swift, slippery plots; fewer still people their stories with characters so human and complex. Lisa's Jewell's The Family Upstairs glitters like a blade and cuts even deeper.' AJ FINN 'Whenever I pick up a Lisa Jewell novel I know I'm in for a compelling, immersive and unputdownable read and The Family Upstairs is one of her very best' CL TAYLOR 'I had hoped to save The Family Upstairs for my holiday, but failed miserably ... I was hooked from the first page. I think it's her best yet and hands down my favourite book so far this year.' ALICE FEENEY 'Utterly compelling. Deliciously dark and twisty with characters who live on in your head. Lisa Jewell just keeps getting better and better.' JANE CORRY 'It's absolutely bloody brilliant and I can't tell you much I wish I'd written it.' TAMMY COHEN 'It's SO GOOD!' INDIA KNIGHT 'I loved The Family Upstairs!' SARAH JESSICA PARKER ____________________ Readers are obsessed with The Family Upstairs- 'I read so many books in the crime/mystery genre that it becomes harder to find a book that stands out. This one succeeded!! Hooked from page one' 'I totally adored this book. All of Lisa Jewell's books are fabulous, but something about this one is extra special.' 'Absolutely absorbing ... thoroughly enjoyed it' 'Kept me captivated from the very beginning ... Definitely worth reading - as long you like reading into the night!' 'What a book. Clever would be an understatement. And those last pages left me with chills. The concept had me intrigued and the execution had me captivated. I COULD NOT PUT THIS BOOK DOWN!' #1 Bestseller in the UK, Sunday Times, August 2019",2019-12-12,0,0,Fiction,Arrow,en,"http://books.google.co.in/books?id=-0dHxAEACAAJ&dq=The+Family+Upstairs+(The+Family+Upstairs,+%231)+Lisa+Jewell&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=-0dHxAEACAAJ&dq=The+Family+Upstairs+(The+Family+Upstairs,+%231)+Lisa+Jewell&hl=&source=gbs_api",1787461483,9781787461482
"Postmortem (Kay Scarpetta, #1)",Patricia Daniels Cornwell,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1341835831i/6534.jpg,,,"Medical examiner Dr. Kay Scarpetta struggles to find leads to the identity of a serial killer who has murdered five couples in Richmond, Virginia, meticulously leaving no clues behind.",2005,0,334,Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=IrH6d7poB5YC&printsec=frontcover&dq=Postmortem+(Kay+Scarpetta,+%231)+Patricia+Daniels+Cornwell&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=IrH6d7poB5YC&dq=Postmortem+(Kay+Scarpetta,+%231)+Patricia+Daniels+Cornwell&hl=&source=gbs_api",074349153X,9780743491532
"Deeper Than the Dead (Vera Boyett, #1)",Debra Webb,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1702516655i/198190467.jpg,,,"The definitive A to Z illustrated sourcebook on the ways we die. In this addictive book, causes of death -- bizarre or common -- are alphabetically arranged and include actual accounts of people, both famous and ordinary, who died in their own particular way. Today, people are killed by everything -- bad words, bloodletting, flying cows, frozen toilets, hiccups, laughing, and spontaneous combustion are some of the unexpected causes. Includes uncanny historical details covering burial customs, famous last words, and more than 400 medical and historical illustrations from throughout the ages. ""This is more than just a trivia book; it is a portrait in words and numbers of human fate."" Winner of the Bram Stoker Award.",2011-04-01,5,465,,Unknown,en,"http://books.google.co.in/books?id=DI2VKQEACAAJ&dq=Deeper+Than+the+Dead+(Vera+Boyett,+%231)+Debra+Webb&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=DI2VKQEACAAJ&dq=Deeper+Than+the+Dead+(Vera+Boyett,+%231)+Debra+Webb&hl=&source=gbs_api",1437977510,9781437977516
"On Her Watch (Bree Taggert, #8)",Melinda Leigh,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1653498055i/61138863.jpg,,,"The discovery of human remains unearths another nightmare from Sheriff Bree Taggert's past in a bone-chilling thriller by #1 Amazon Charts and Wall Street Journal bestselling author Melinda Leigh. Twenty-seven years ago, Sheriff Bree Taggert's father killed her mother, then himself. Now Bree and her younger brother, Adam, find human bones on the grounds of their abandoned family farm. The remains are those of a man and a woman, both murdered in the same horrible way. When the investigation determines the murders occurred thirty years ago, Bree's dead father becomes a suspect, forcing Bree to revisit the brutal night she's spent most of her life trying to forget. The only other suspect is an unlikely squatter on the Taggert farm who claims to know secrets about Bree's past. When he mysteriously disappears and Bree's niece is kidnapped, the cold case heats up. Bree has stoked the rage of a murderer who'll do anything to keep his identity--and motives--a secret. To protect everyone she loves, Bree must confront a killer.",2021-09-14,0,315,Fiction,Montlake Romance,en,"http://books.google.co.in/books?id=B7EIzgEACAAJ&dq=On+Her+Watch+(Bree+Taggert,+%238)+Melinda+Leigh&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=B7EIzgEACAAJ&dq=On+Her+Watch+(Bree+Taggert,+%238)+Melinda+Leigh&hl=&source=gbs_api",1542007046,9781542007047
What Lies in the Woods,Kate Alice Marshall,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1652628677i/60784373.jpg,,,"They were eleven when they sent a killer to prison. They were heroes . . . but they were liars. Kate Alice Marshall's What Lies in the Woods is a thrilling novel about friendship, secrets, betrayal, and lies - and having the courage to face the past. ""Clever and deliciously dark.” —Alice Feeney, bestselling author of Rock Paper Scissors “Unexpected plot twists, deep psychological perspicacity, and an endlessly interesting dance between past and present...evokes the dread and intensity of Gillian Flynn’s Sharp Objects.” —New York Times Book Review Naomi Shaw used to believe in magic. Twenty-two years ago, she and her two best friends, Cassidy and Olivia, spent the summer roaming the woods, imagining a world of ceremony and wonder. They called it the Goddess Game. The summer ended suddenly when Naomi was attacked. Miraculously, she survived her seventeen stab wounds and lived to identify the man who had hurt her. The girls’ testimony put away a serial killer, wanted for murdering six women. They were heroes. And they were liars. For decades, the friends have kept a secret worth killing for. But now Olivia wants to tell, and Naomi sets out to find out what really happened in the woods—no matter how dangerous the truth turns out to be. “What Lies In the Woods is a gorgeous fever dream of a novel about the dangers lurking in the hearts and imaginations of little girls. Kate Alice Marshall deftly charts a winding path through her creepy woods, doubling back and changing course to build a labyrinth of secrets and lies in which I was delighted to lose myself for hours. Hands down, it's the best thriller I've read in a long, long time.”—Chandler Baker, bestselling author of The Husbands “Shines an incisive light on the secrets of a small-town community...Great writing and boldly drawn characters bring a terrifying tale to all-too-vivid life.” —Kirkus, starred review",2023-01-17,0,340,Fiction,Flatiron Books,en,http://books.google.co.in/books?id=RJRpEAAAQBAJ&printsec=frontcover&dq=What+Lies+in+the+Woods+Kate+Alice+Marshall&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=RJRpEAAAQBAJ&source=gbs_api,1250859905,9781250859907
"The Spy Who Came In from the Cold (George Smiley, #3)",John Le Carré,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327719782i/19494.jpg,,,"Discover the new Penguin Crime and Espionage series A Russian mole has infiltrated the British establishment - and the spymaster Smiley must dig them out... George Smiley, formerly of the Secret Intelligence Service, is contemplating his new life in retirement when he is called back on an unexpected mission. His task is to hunt down an agent implanted by Moscow Central at the very heart of the Circus - one who has been buried deep there for years. The dogged, troubled Smiley can discount nobody from being the traitor, even if it is one of those closest to him.",2018-09-27,0,396,Fiction,Penguin UK,en,"http://books.google.co.in/books?id=4G9ODwAAQBAJ&printsec=frontcover&dq=The+Spy+Who+Came+In+from+the+Cold+(George+Smiley,+%233)+John+Le+Carr%C3%A9&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=4G9ODwAAQBAJ&source=gbs_api,0241323452,9780241323458
"Jaws (Jaws, #1)",Peter Benchley,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1654812454i/126232.jpg,,,"This level 2, elementary Penguin Reader contains 500 words and tells the story of Amity, a quiet town near New York, that gets terrorized by a great white shark. Policeman Brody is a good policeman and tries to close the beaches, but people won't listen to him.",1998,0,38,English language,Penguin Books,en,"http://books.google.co.in/books?id=i2x1AQAACAAJ&dq=Jaws+(Jaws,+%231)+Peter+Benchley&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=i2x1AQAACAAJ&dq=Jaws+(Jaws,+%231)+Peter+Benchley&hl=&source=gbs_api",0140816682,9780140816686
Those Empty Eyes,Charlie Donlea,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1679436159i/62984900.jpg,,,"Buy now to get the main key ideas from Charlie Donlea's Those Empty Eyes Those Empty Eyes (2023) is the latest thriller from best-selling novelist Charlie Donlea. It’s the story of Alexandra Quinlan, who was accused of brutally murdering her own family when she was 17. After clearing her name, Alexandra changed it to escape intense media scrutiny. Ten years later, Alex Armstrong is working as a legal investigator and still desperately searching for answers about her family’s death. While probing the disappearance of a college student, she discovers connections to her family’s murder and a dangerous web of secrets.",2023-09-07,0,29,Study Aids,Milkyway Media,en,http://books.google.co.in/books?id=HNnVEAAAQBAJ&pg=PA2008&dq=Those+Empty+Eyes+Charlie+Donlea&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=HNnVEAAAQBAJ&source=gbs_api,,
Intensity,Dean Koontz,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1661001988i/32439.jpg,,,"Edgler Vess is a sociopath intent on murder. He lives for one purpose only: to satisfy all appetites as they arise, seeking ever more outrageous experience. To live with intensity. When he attacks her friend, Laura, Chyna Shepherd is saved by the instincts developed during a dark and turbulent childhood. Not knowing Laura is already dead, Chyna follows, hoping to save her friend, as Vess carries her body to his motor home - a dungeon and morgue on wheels. The killer, unaware of her presence, drives away. But Chyna is now trapped in his dangerous orbit. Her sole aim is to get out alive, but when she learns the identity of the killer's next intended victim, she knows she must act to save that precious life - and take risks beyond any that she ever imagined she could endure.",2017,0,0,Psychopaths,Unknown,en,http://books.google.co.in/books?id=OYoR0AEACAAJ&dq=Intensity+Dean+Koontz&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=OYoR0AEACAAJ&dq=Intensity+Dean+Koontz&hl=&source=gbs_api,,
Hidden Pictures,Jason Rekulak,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1635260162i/58724923.jpg,,,"'I loved it. The surprises really surprise and it has that hard-to-achieve propulsiveness that won't let you put it down. And the pictures are terrific!' Stephen King 'Must be the boldest double twist of the year. Truly fantastic' The Times AN AMAZON.COM BEST MYSTERY/THRILLER OF THE YEAR Mallory is delighted to have a new job looking after gorgeous four-year-old, Teddy. She's been sober for a year and a half and she's sure her new nannying role in the affluent suburbs will help keep her on the straight and narrow. That is until Teddy starts to draw disturbing pictures of his imaginary friend, Anya. It is quite clear to Mallory and to Teddy's parents, even in his crude childlike style, that the woman Teddy is drawing in his pictures is dead. Teddy's crayons are confiscated, and his paper locked away. But the drawings somehow keep coming, telling a frightening story of a woman murdered... and they're getting more sophisticated. But if Teddy isn't drawing the pictures anymore, who is? And what are they trying to tell Mallory about her new home? If you love Hidden Pictures, don't miss Jason Rekulak's twisty new suspense The Last One at the Wedding. 'Genuine jump-scares' Guardian 'Gripping, with intriguing characters and genuinely creepy moments' Daily Mirror 'Whip-smart, creepy as hell . . . Destined to be a classic of the genre' Ransom Riggs 'One of the best and most inventive ghost stories I've read in years' Joe Hill 'Almost enough to make a person believe in ghosts' Kirkus 'So spooky' Buzzfeed 'Memorable and twisty' Esquire",2022-05-10,1,356,Fiction,Hachette UK,en,http://books.google.co.in/books?id=f4pAEAAAQBAJ&pg=PT243&dq=Hidden+Pictures+Jason+Rekulak&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=f4pAEAAAQBAJ&source=gbs_api,0751583693,9780751583694
"Echo Road (Mercy Kilpatrick, #9; Bree Taggert, #9)",Kendra Elliot,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1705344776i/201788158.jpg,,,"Soon to be a TV series by Warner Brothers Television and Ellen Degeneres's A Very Good Production. FBI special agent Mercy Kilpatrick has been waiting her whole life for disaster to strike. A prepper since childhood, Mercy grew up living off the land--and off the grid--in rural Eagle's Nest, Oregon. Until a shocking tragedy tore her family apart and forced her to leave home. Now a predator known as the cave man is targeting the survivalists in her hometown, murdering them in their homes, stealing huge numbers of weapons, and creating federal suspicion of a possible domestic terrorism event. But the crime scene details are eerily familiar to an unsolved mystery from Mercy's past. Sent by the FBI to assist local law enforcement, Mercy returns to Eagle's Nest to face the family who shunned her while maintaining the facade of a law-abiding citizen. There, she meets police chief Truman Daly, whose uncle was the cave man's latest victim. He sees the survivalist side of her that she desperately tries to hide, but if she lets him get close enough to learn her secret, she might not survive the fallout...",2017,0,0,FICTION,Unknown,en,"http://books.google.co.in/books?id=MwGXDQEACAAJ&dq=Echo+Road+(Mercy+Kilpatrick,+%239%3B+Bree+Taggert,+%239)+Kendra+Elliot&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=MwGXDQEACAAJ&dq=Echo+Road+(Mercy+Kilpatrick,+%239%3B+Bree+Taggert,+%239)+Kendra+Elliot&hl=&source=gbs_api",1503939790,9781503939790
Fahrenheit 451,Ray Bradbury,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1383718290i/13079982.jpg,,,First pub. 1954. Classic fable about a hazardous future world which condones the burning of books.,1993,5,202,Fiction,Unknown,en,http://books.google.co.in/books?id=AU9YtwAACAAJ&dq=Fahrenheit+451+Ray+Bradbury&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=AU9YtwAACAAJ&dq=Fahrenheit+451+Ray+Bradbury&hl=&source=gbs_api,,
"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1586722975i/2767052.jpg,,,"First in the ground-breaking HUNGER GAMES trilogy. In a vision of the near future, a terrifying reality TV show is taking place. Twelve boys and twelve girls are forced to appear in a live event called The Hunger Games. There is only one rule: kill or be killed. But Katniss has been close to death before. For her, survival is second nature.",2011-12,4.5,302,Juvenile Fiction,Scholastic,en,"http://books.google.co.in/books?id=_zSzAwAAQBAJ&printsec=frontcover&dq=The+Hunger+Games+(The+Hunger+Games,+%231)+Suzanne+Collins&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=_zSzAwAAQBAJ&dq=The+Hunger+Games+(The+Hunger+Games,+%231)+Suzanne+Collins&hl=&source=gbs_api",1407133179,9781407133171
